111122 11 1 1 2 2 4800 6868.44680851064 
121933 12 1 9 3 3 3650 7651.84210526316 
39825 3 9 8 2 5 4550 6908.77 
144552 14 4 5 5 2 2700 9600.84210526316 
113745 11 3 7 4 5 3650 7251.62921348315 
115733 11 5 7 3 3 3800 6946.12765957447 
83313 8 3 3 1 3 5000 6373.40336134454 
109132 10 9 1 3 2 4000 7057.4375 
65944 6 5 9 4 4 3850 6175.68345323741 
39241 3 9 2 4 1 4800 6630.70297029703 
48552 4 8 5 5 2 4150 5799.21804511278 
76631 7 6 6 3 1 4800 5778.77931034483 
58911 5 8 9 1 1 5050 6059.62121212121 
66741 6 6 7 4 1 4050 5695.74305555556 
135331 13 5 3 3 1 3600 8334.71698113207 
144723 14 4 7 2 3 3000 10160.2432432432 
63334 6 3 3 3 4 4600 5567.85333333333 
88311 8 8 3 1 1 4400 6161.12598425197 
114545 11 4 5 4 5 3650 6989.04444444444 
89833 8 9 8 3 3 3550 7020.25742574257 
61535 6 1 5 3 5 4800 5770.25675675676 
92822 9 2 8 2 2 4250 6501 
29941 2 9 9 4 1 4900 7254.48453608247 
144545 14 4 5 4 5 2650 10546.6756756757 
85744 8 5 7 4 4 4000 6086.70078740157 
149135 14 9 1 3 5 2300 10915.2 
141623 14 1 6 2 3 3500 9349.71052631579 
104324 10 4 3 2 4 4600 6511.08333333333 
149942 14 9 9 4 2 1850 9461.24324324324 
105935 10 5 9 3 5 4000 7055.23 
64835 6 4 8 3 5 4100 6018.29078014184 
68155 6 8 1 5 5 3600 6206.46428571429 
76723 7 6 7 2 3 4800 6142.58273381295 
85423 8 5 4 2 3 4550 6326.47154471545 
132845 13 2 8 4 5 3200 7721.7962962963 
139825 13 9 8 2 5 2550 8760.61818181818 
83112 8 3 1 1 2 5150 6165.79838709677 
124155 12 4 1 5 5 3150 7583.92207792208 
49632 4 9 6 3 2 4250 6716.38738738739 
33845 3 3 8 4 5 5050 5479.70588235294 
104935 10 4 9 3 5 4050 6633.55445544554 
69515 6 9 5 1 5 3950 6976.90196078431 
67954 6 7 9 5 4 3400 6176.88549618321 
96425 9 6 4 2 5 3750 6531.44339622641 
47431 4 7 4 3 1 4700 5266.86335403727 
74822 7 4 8 2 2 4950 6057.10144927536 
101411 10 1 4 1 1 5300 6645.09523809524 
105732 10 5 7 3 2 4350 6808.29245283019 
94834 9 4 8 3 4 3650 6625.22429906542 
95511 9 5 5 1 1 4350 6437.78448275862 
37943 3 7 9 4 3 4650 6161.90909090909 
114135 11 4 1 3 5 4000 6711.11458333333 
86313 8 6 3 1 3 4650 6028.8188976378 
123325 12 3 3 2 5 3700 7156.25 
33434 3 3 4 3 4 5500 5160.51445086705 
148421 14 8 4 2 1 2650 11474.8888888889 
134945 13 4 9 4 5 2850 9169.42592592593 
99214 9 9 2 1 4 3600 6757.71962616822 
57315 5 7 3 1 5 5350 5333.21052631579 
103754 10 3 7 5 4 4050 6643.91262135922 
41743 4 1 7 4 3 5100 5327.75471698113 
125551 12 5 5 5 1 3200 7544.82278481013 
39335 3 9 3 3 5 4700 7084.57843137255 
147435 14 7 4 3 5 2450 10314.1025641026 
112715 11 2 7 1 5 4300 6816.5376344086 
47141 4 7 1 4 1 4700 5630.60256410256 
52345 5 2 3 4 5 5500 5412.79452054795 
137835 13 7 8 3 5 2750 8447.72727272727 
66422 6 6 4 2 2 4450 5743.64583333333 
58852 5 8 8 5 2 4400 5874.44117647059 
87552 8 7 5 5 2 3850 6075.26829268293 
116932 11 6 9 3 2 3550 7386.91954022988 
89521 8 9 5 2 1 4050 7379.5 
114631 11 4 6 3 1 4000 6702.62765957447 
92611 9 2 6 1 1 4600 6656.77272727273 
103235 10 3 2 3 5 4600 6533.80188679245 
127155 12 7 1 5 5 2800 7382.84146341463 
61923 6 1 9 2 3 4800 5957.64539007092 
62735 6 2 7 3 5 4500 5773.79452054795 
135944 13 5 9 4 4 2850 8959.44444444445 
82851 8 2 8 5 1 4300 5980.00763358779 
65622 6 5 6 2 2 4550 5756.90344827586 
64812 6 4 8 1 2 4600 5746.57342657343 
145522 14 5 5 2 2 3150 10066.0263157895 
139345 13 9 3 4 5 2500 8686.14035087719 
79743 7 9 7 4 3 3950 6464.81818181818 
98325 9 8 3 2 5 3500 6392.25438596491 
82221 8 2 2 2 1 5150 5781.77235772358 
107723 10 7 7 2 3 4150 7008.12745098039 
79641 7 9 6 4 1 4100 6968.47572815534 
138534 13 8 5 3 4 2850 8535.63157894737 
57611 5 7 6 1 1 5450 5676.6577181208 
58415 5 8 4 1 5 5050 5945.33582089552 
142545 14 2 5 4 5 2950 9082.67567567567 
64234 6 4 2 3 4 4500 5907.2676056338 
148133 14 8 1 3 3 2600 11375.8823529412 
45644 4 5 6 4 4 4550 5440.54037267081 
89433 8 9 4 3 3 3750 7163.68571428571 
65733 6 5 7 3 3 4300 5551.81379310345 
114154 11 4 1 5 4 3700 6688.44210526316 
