37943 3 7 9 4 3 4650 5886.63265306122 
114135 11 4 1 3 5 4000 5124.8679245283 
86313 8 6 3 1 3 4650 5386.85454545455 
123325 12 3 3 2 5 3700 5653.24074074074 
33434 3 3 4 3 4 5500 5024.85245901639 
148421 14 8 4 2 1 2650 8414.72727272727 
134945 13 4 9 4 5 2850 7664.77777777778 
99214 9 9 2 1 4 3600 4957.41304347826 
57315 5 7 3 1 5 5350 4733.19230769231 
103754 10 3 7 5 4 4050 5188.25454545455 
41743 4 1 7 4 3 5100 4934.8 
125551 12 5 5 5 1 3200 6025.48076923077 
39335 3 9 3 3 5 4700 5208.86 
147435 14 7 4 3 5 2450 7760.26086956522 
112715 11 2 7 1 5 4300 4799.14285714286 
47141 4 7 1 4 1 4700 5393.65384615385 
52345 5 2 3 4 5 5500 5606.85714285714 
137835 13 7 8 3 5 2750 7135.27777777778 
66422 6 6 4 2 2 4450 4677.85964912281 
58852 5 8 8 5 2 4400 4784.62962962963 
87552 8 7 5 5 2 3850 5481.46153846154 
116932 11 6 9 3 2 3550 5110.8125 
89521 8 9 5 2 1 4050 5048.89361702128 
114631 11 4 6 3 1 4000 5025.11111111111 
92611 9 2 6 1 1 4600 4625.9298245614 
103235 10 3 2 3 5 4600 4953.24561403509 
127155 12 7 1 5 5 2800 4979.44897959184 
61923 6 1 9 2 3 4800 5730.5 
62735 6 2 7 3 5 4500 4938.19298245614 
135944 13 5 9 4 4 2850 7627.45714285714 
82851 8 2 8 5 1 4300 5003 
65622 6 5 6 2 2 4550 4575.10169491525 
64812 6 4 8 1 2 4600 5468.11538461538 
145522 14 5 5 2 2 3150 6765.33333333333 
139345 13 9 3 4 5 2500 6499.775 
79743 7 9 7 4 3 3950 4954.68965517241 
98325 9 8 3 2 5 3500 4846.47272727273 
82221 8 2 2 2 1 5150 5430.76595744681 
107723 10 7 7 2 3 4150 4332.22448979592 
79641 7 9 6 4 1 4100 5038.28846153846 
138534 13 8 5 3 4 2850 7516.7027027027 
57611 5 7 6 1 1 5450 4631.98113207547 
58415 5 8 4 1 5 5050 4752.01754385965 
142545 14 2 5 4 5 2950 8717.09090909091 
64234 6 4 2 3 4 4500 5649.97826086957 
148133 14 8 1 3 3 2600 7716.70833333333 
45644 4 5 6 4 4 4550 5163.34545454545 
89433 8 9 4 3 3 3750 5253.96296296296 
65733 6 5 7 3 3 4300 4897.50909090909 
114154 11 4 1 5 4 3700 4659.88235294118 
101345 10 1 3 4 5 4650 5014.32727272727 
79943 7 9 9 4 3 3800 4604.05 
126353 12 6 3 5 3 3000 5723.1 
62215 6 2 2 1 5 5050 4721 
43255 4 3 2 5 5 4750 4696.07142857143 
43143 4 3 1 4 3 5100 4503.22222222222 
44441 4 4 4 4 1 4850 4719.37704918033 
48341 4 8 3 4 1 4400 5480.21568627451 
28834 2 8 8 3 4 5100 4817.93220338983 
136552 13 6 5 5 2 3000 6758.48484848485 
142632 14 2 6 3 2 3250 8604.20833333333 
99144 9 9 1 4 4 3150 4610.48148148148 
87954 8 7 9 5 4 3400 4749.84375 
69715 6 9 7 1 5 3800 4584.96296296296 
137924 13 7 9 2 4 2900 7025.75 
33255 3 3 2 5 5 5250 4993.68518518519 
36813 3 6 8 1 3 5350 4629.96666666667 
88835 8 8 8 3 5 3550 5349.48148148148 
39321 3 9 3 2 1 5100 4827.67924528302 
114945 11 4 9 4 5 3350 5093.73214285714 
127331 12 7 3 3 1 3300 5910.61224489796 
64712 6 4 7 1 2 4700 4951.44642857143 
142811 14 2 8 1 1 3450 8308.36363636364 
115225 11 5 2 2 5 4050 4990.9387755102 
63421 6 3 4 2 1 4850 5103.92156862745 
76853 7 6 8 5 3 4200 4268.72727272727 
145541 14 5 5 4 1 2850 8840.75 
99515 9 9 5 1 5 3450 5085.39344262295 
102624 10 2 6 2 4 4750 3905.72058823529 
106912 10 6 9 1 2 4350 4379.28571428571 
108555 10 8 5 5 5 3450 4992.52 
83621 8 3 6 2 1 4800 4585.1186440678 
97945 9 7 9 4 5 3000 5034.48387096774 
38523 3 8 5 2 3 5100 5050.3220338983 
28434 2 8 4 3 4 5300 5378.8125 
102554 10 2 5 5 4 4350 4737.27777777778 
78745 7 8 7 4 5 3950 5011.2 
55722 5 5 7 2 2 5500 5202.12727272727 
73241 7 3 2 4 1 5150 5590.96 
124321 12 4 3 2 1 3800 6005 
149741 14 9 7 4 1 2050 8523.875 
57531 5 7 5 3 1 5250 4822.63793103448 
102644 10 2 6 4 4 4400 4736.5 
95633 9 5 6 3 3 3850 5331.4375 
62512 6 2 5 1 2 5150 4411.625 
74942 7 4 9 4 2 4550 5053.2 
91744 9 1 7 4 4 4000 5160.875 
37433 3 7 4 3 3 5100 5033.91228070175 
122114 12 2 1 1 4 4150 5762.21818181818 
147632 14 7 6 3 2 2600 7353.55555555556 
143341 14 3 3 4 1 3100 7610.41666666667 
102811 10 2 8 1 1 4950 4780.98305084746 
94913 9 4 9 1 3 4000 5397.86538461538 
62832 6 2 8 3 2 4600 5223.7037037037 
41932 4 1 9 3 2 5200 5630.56363636364 
48923 4 8 9 2 3 4300 5318.98 
69514 6 9 5 1 4 4000 5520.54716981132 
139441 13 9 4 4 1 2650 6524.46153846154 
69435 6 9 4 3 5 3600 4915.54716981132 
71723 7 1 7 2 3 5450 5042.17307692308 
78832 7 8 8 3 2 4250 4615.21818181818 
142611 14 2 6 1 1 3600 8227.70833333333 
38524 3 8 5 2 4 5000 5180.29310344828 
121534 12 1 5 3 4 3850 6266.94230769231 
105212 10 5 2 1 2 4900 5050.39622641509 
71541 7 1 5 4 1 5350 4471.44230769231 
147631 14 7 6 3 1 2650 7929.03846153846 
127743 12 7 7 4 3 2800 5689.11320754717 
78242 7 8 2 4 2 4400 4636.77049180328 
109311 10 9 3 1 1 4250 4719.41538461538 
92334 9 2 3 3 4 4250 4866.58333333333 
142915 14 2 9 1 5 3150 9811.73913043478 
83333 8 3 3 3 3 4700 4367.48214285714 
138354 13 8 3 5 4 2550 7160.16666666667 
65644 6 5 6 4 4 4050 4356.87037037037 
86144 8 6 1 4 4 4150 4435.85714285714 
81751 8 1 7 5 1 4550 5147.47058823529 
118235 11 8 2 3 5 3400 5137.52830188679 
142143 14 2 1 4 3 3250 6428.57692307692 
134343 13 4 3 4 3 3350 6395.31428571429 
145451 14 5 4 5 1 2650 6850.60714285714 
43935 4 3 9 3 5 4700 4403.07317073171 
61332 6 1 3 3 2 5050 4921.72131147541 
98833 9 8 8 3 3 3200 4931.38181818182 
134853 13 4 8 5 3 2900 7759.66666666667 
46544 4 6 5 4 4 4500 4301.72580645161 
119833 11 9 8 3 3 3050 5636.44642857143 
62821 6 2 8 2 1 4800 5575.38461538462 
97941 9 7 9 4 1 3250 5540.5652173913 
103935 10 3 9 3 5 4200 5278.60377358491 
62925 6 2 9 2 5 4500 4989.66 
71831 7 1 8 3 1 5300 4626.95 
96422 9 6 4 2 2 3950 5103.74545454545 
114532 11 4 5 3 2 4050 5264.8813559322 
34631 3 4 6 3 1 5500 4686.87719298246 
36744 3 6 7 4 4 4850 5652.93333333333 
126815 12 6 8 1 5 3200 5558.24528301887 
76435 7 6 4 3 5 4600 4444.63157894737 
72235 7 2 2 3 5 5250 4949.41509433962 
143442 14 3 4 4 2 2950 9171.48 
126721 12 6 7 2 1 3400 5490.01886792453 
144445 14 4 4 4 5 2600 8083.39130434783 
69715 6 9 7 1 5 3800 4584.96296296296 
109513 10 9 5 1 3 4100 5059.61111111111 
118854 11 8 8 5 4 2750 5349.98113207547 
109844 10 9 8 4 4 3250 4906.18518518519 
99311 9 9 3 1 1 3750 5239.45161290323 
122455 12 2 4 5 5 3250 5627.02040816327 
122452 12 2 4 5 2 3450 6098.55813953488 
123142 12 3 1 4 2 3650 5635.08695652174 
116853 11 6 8 5 3 3200 5409.60344827586 
71633 7 1 6 3 3 5350 5310.78431372549 
78912 7 8 9 1 2 4500 4679.49122807018 
97113 9 7 1 1 3 4100 5389.39622641509 
135814 13 5 8 1 4 3400 6734.02702702703 
58425 5 8 4 2 5 4900 4450.6935483871 
129623 12 9 6 2 3 2850 5580.60784313726 
105951 10 5 9 5 1 3900 5630.30612244898 
139654 13 9 6 5 4 2250 7813.6052631579 
124823 12 4 8 2 3 3400 4872.25925925926 
36724 3 6 7 2 4 5200 4703.92727272727 
95231 9 5 2 3 1 4150 4899.87931034483 
108142 10 8 1 4 2 3950 5091.0612244898 
53652 5 3 6 5 2 5250 5120.53225806452 
63111 6 3 1 1 1 5200 5608.17647058824 
144135 14 4 1 3 5 3000 8296.08695652174 
31935 3 1 9 3 5 5500 4618.17391304348 
62135 6 2 1 3 5 4800 5438.54901960784 
104813 10 4 8 1 3 4550 4837.28070175439 
148145 14 8 1 4 5 2250 8923.90909090909 
117934 11 7 9 3 4 3250 5021.3 
56424 5 6 4 2 4 5300 4919.0612244898 
84121 8 4 1 2 1 4900 4528.9 
144615 14 4 6 1 5 3050 7928.30769230769 
69512 6 9 5 1 2 4150 4880.01785714286 
84644 8 4 6 4 4 4100 4481.32075471698 
142713 14 2 7 1 3 3450 8604.88 
19743 1 9 7 4 3 5450 4754.14035087719 
114153 11 4 1 5 3 3800 5580.72222222222 
136735 13 6 7 3 5 3000 7482.97435897436 
59854 5 9 8 5 4 4100 5533.87755102041 
53953 5 3 9 5 3 5000 4830.11111111111 
139521 13 9 5 2 1 3050 7654.8 
47413 4 7 4 1 3 4900 4571.4406779661 
94434 9 4 4 3 4 3850 4024.36206896552 
43821 4 3 8 2 1 5150 5407.77083333333 
38353 3 8 3 5 3 4650 5221.27450980392 
96132 9 6 1 3 2 4000 4495.25 
38343 3 8 3 4 3 4800 4883.62711864407 
92125 9 2 1 2 5 4450 4754.484375 
46812 4 6 8 1 2 4900 5103.78431372549 
48344 4 8 3 4 4 4200 5144.71428571429 
138824 13 8 8 2 4 2750 7649.72222222222 
26851 2 6 8 5 1 5300 5304.32653061224 
88223 8 8 2 2 3 4200 4804.09615384615 
29233 2 9 2 3 3 5400 4719.43636363636 
105431 10 5 4 3 1 4500 4806.21052631579 
127624 12 7 6 2 4 3100 5810.06382978723 
106814 10 6 8 1 4 4250 4707.38596491228 
144833 14 4 8 3 3 2750 8536.5 
103832 10 3 8 3 2 4450 5058.72727272727 
39321 3 9 3 2 1 5100 4827.67924528302 
69224 6 9 2 2 4 3950 5602.6 
44751 4 4 7 5 1 4600 4942.70175438596 
87923 8 7 9 2 3 4000 5121.7962962963 
119155 11 9 1 5 5 2950 5270.22950819672 
64444 6 4 4 4 4 4150 4608.5 
75134 7 5 1 3 4 5000 4931.7962962963 
111251 11 1 2 5 1 4300 5308.09259259259 
142952 14 2 9 5 2 2700 8802.30434782609 
56444 5 6 4 4 4 4950 5415.13636363636 
79321 7 9 3 2 1 4600 4682.14035087719 
109524 10 9 5 2 4 3850 4831.64285714286 
128822 12 8 8 2 2 2900 5631.86538461538 
34451 3 4 4 5 1 5200 4957.16 
128115 12 8 1 1 5 3250 5094.8085106383 
102731 10 2 7 3 1 4750 5423.53703703704 
106932 10 6 9 3 2 4050 4908.30769230769 
92841 9 2 8 4 1 3950 4900.64814814815 
142942 14 2 9 4 2 2850 9218.07692307692 
85441 8 5 4 4 1 4300 5276.48076923077 
65633 6 5 6 3 3 4350 4635.79310344828 
128733 12 8 7 3 3 2800 5763.32653061224 
94153 9 4 1 5 3 3800 4881.51666666667 
94811 9 4 8 1 1 4150 4997 
98344 9 8 3 4 4 3200 4850.3137254902 
39623 3 9 6 2 3 4850 5047.08620689655 
38851 3 8 8 5 1 4450 5051.83018867925 
93842 9 3 8 4 2 3750 4857.44230769231 
44225 4 4 2 2 5 5100 5298.15384615385 
116145 11 6 1 4 5 3600 5414.25 
143411 14 3 4 1 1 3500 9402.30434782609 
39251 3 9 2 5 1 4650 5327.48979591837 
93954 9 3 9 5 4 3400 4507 
84415 8 4 4 1 5 4600 4759.25 
86944 8 6 9 4 4 3700 4574.85454545455 
55742 5 5 7 4 2 5150 5639.11363636364 
122615 12 2 6 1 5 3850 5668.72 
142112 14 2 1 1 2 3800 8168.6 
129423 12 9 4 2 3 2900 5681.1320754717 
132231 13 2 2 3 1 4000 8162.37837837838 
86415 8 6 4 1 5 4400 4904.27586206897 
83412 8 3 4 1 2 4950 4998.11320754717 
24455 2 4 4 5 5 5450 4815.26315789474 
121552 12 1 5 5 2 3650 5607.79166666667 
82542 8 2 5 4 2 4650 4768.69090909091 
113745 11 3 7 4 5 3650 5392.4347826087 
143414 14 3 4 1 4 3300 8038.85185185185 
57922 5 7 9 2 2 5050 5603.85416666667 
86332 8 6 3 3 2 4400 5118.1568627451 
45832 4 5 8 3 2 4750 4506.68333333333 
78454 7 8 4 5 4 3950 4519.77777777778 
147644 14 7 6 4 4 2250 7747.55555555556 
135624 13 5 6 2 4 3400 7115.38461538462 
92552 9 2 5 5 2 4000 5097.67307692308 
33643 3 3 6 4 3 5350 4852.69811320755 
112955 11 2 9 5 5 3500 5031.10909090909 
107825 10 7 8 2 5 3900 4925.1186440678 
147522 14 7 5 2 2 2850 9342.86956521739 
88542 8 8 5 4 2 3800 5399.4693877551 
96522 9 6 5 2 2 4000 4317.24193548387 
102131 10 2 1 3 1 5050 5190.43636363636 
43141 4 3 1 4 1 5200 4823.26785714286 
76812 7 6 8 1 2 4900 5247.57142857143 
43944 4 3 9 4 4 4550 5165.33333333333 
57722 5 7 7 2 2 5200 5394.16326530612 
37413 3 7 4 1 3 5400 4942.87272727273 
131633 13 1 6 3 3 3850 7634.97058823529 
43233 4 3 2 3 3 5250 5109.8947368421 
86941 8 6 9 4 1 3900 5248.22 
147632 14 7 6 3 2 2600 7353.55555555556 
28745 2 8 7 4 5 4950 4613.76470588235 
66554 6 6 5 5 4 3850 4929.93103448276 
128111 12 8 1 1 1 3500 4971.32 
69411 6 9 4 1 1 4150 4999.94642857143 
76254 7 6 2 5 4 4450 4218.56140350877 
102751 10 2 7 5 1 4400 5854.70212765957 
128622 12 8 6 2 2 3050 6223.7358490566 
46925 4 6 9 2 5 4500 5454.7358490566 
29651 2 9 6 5 1 4950 4802.98113207547 
76714 7 6 7 1 4 4850 4942.0701754386 
142214 14 2 2 1 4 3600 7064.96153846154 
73445 7 3 4 4 5 4750 4772.65 
62654 6 2 6 5 4 4250 5394.71153846154 
137833 13 7 8 3 3 2900 8125.97142857143 
135334 13 5 3 3 4 3400 5580.91666666667 
52934 5 2 9 3 4 5400 5242.85416666667 
144621 14 4 6 2 1 3150 7324.95833333333 
58535 5 8 5 3 5 4800 4777.54545454545 
41825 4 1 8 2 5 5200 4827.21666666667 
